Date,Open,High,Low,Close,Volume
9-Dec-10,1963.88,1988.96,1961.68,1988.96,446359000
8-Dec-10,1960.30,1970.91,1953.97,1955.72,491199000
7-Dec-10,1955.63,1964.64,1952.56,1962.52,635500000
6-Dec-10,1961.23,1961.47,1946.35,1953.64,456179000
3-Dec-10,1960.61,1960.61,1948.51,1957.26,434478000
2-Dec-10,1943.71,1950.26,1940.23,1950.26,431649000
1-Dec-10,1907.70,1929.32,1904.71,1929.32,331452000
30-Nov-10,1889.89,1917.57,1889.86,1904.63,428589950
29-Nov-10,1904.95,1912.53,1880.58,1895.54,297507000
26-Nov-10,1932.78,1936.72,1893.94,1901.80,459017000
25-Nov-10,1934.97,1935.59,1916.16,1927.68,321727000
24-Nov-10,1883.92,1928.45,1882.52,1925.98,448984000
23-Nov-10,1938.91,1943.48,1919.15,1928.94,374868000
22-Nov-10,1947.01,1954.78,1939.51,1944.34,325944000
19-Nov-10,1936.74,1940.96,1927.81,1940.96,289200000
18-Nov-10,1908.38,1929.24,1904.37,1927.86,268652000
17-Nov-10,1877.23,1908.17,1875.34,1897.11,285837000
16-Nov-10,1912.11,1916.07,1890.00,1899.13,330420000
15-Nov-10,1918.69,1925.43,1900.25,1913.81,293609000
12-Nov-10,1951.35,1958.22,1899.49,1913.12,447409000
11-Nov-10,1966.50,1976.46,1914.73,1914.73,364326000
10-Nov-10,1945.73,1967.85,1945.28,1967.85,339364000
9-Nov-10,1943.56,1947.66,1935.38,1947.46,290756000
8-Nov-10,1946.76,1948.44,1930.29,1942.41,306768000
5-Nov-10,1962.34,1966.99,1938.57,1938.96,398153000
4-Nov-10,1941.56,1945.58,1936.04,1942.50,318909000
3-Nov-10,1931.13,1943.23,1930.11,1935.97,356825000
2-Nov-10,1912.28,1920.29,1907.18,1918.04,338434000
1-Nov-10,1889.57,1914.74,1880.25,1914.74,339908000
29-Oct-10,1913.61,1913.95,1875.31,1882.95,374510000
28-Oct-10,1909.38,1914.89,1901.80,1907.87,347505000
27-Oct-10,1919.48,1924.61,1902.18,1909.54,391530000
26-Oct-10,1913.25,1919.56,1909.27,1919.41,349936000
25-Oct-10,1902.51,1918.87,1899.08,1915.71,405398000
22-Oct-10,1882.08,1897.31,1880.25,1897.31,346311000
21-Oct-10,1878.51,1879.08,1858.38,1874.69,412018000
20-Oct-10,1844.41,1875.76,1837.08,1870.44,364665000
19-Oct-10,1878.98,1885.23,1857.32,1857.32,426029000
18-Oct-10,1904.57,1904.79,1875.42,1875.42,371460000
15-Oct-10,1898.85,1903.25,1893.76,1902.29,368523000
14-Oct-10,1886.68,1899.76,1884.45,1899.76,374221000
13-Oct-10,1878.58,1881.20,1866.41,1876.15,317797000
12-Oct-10,1892.27,1893.13,1857.93,1868.04,314695000
11-Oct-10,1908.55,1909.01,1885.08,1889.91,340220000
8-Oct-10,1900.86,1900.86,1887.98,1897.07,372880000
7-Oct-10,1901.20,1906.02,1893.14,1900.85,397617000
6-Oct-10,1897.07,1905.73,1894.02,1903.95,390666000
5-Oct-10,1874.10,1885.00,1868.89,1878.94,339861000
4-Oct-10,1884.49,1889.50,1875.93,1879.29,390569000
1-Oct-10,1872.39,1884.00,1868.90,1876.73,363710000
30-Sep-10,1870.21,1872.81,1861.18,1872.81,352017000
29-Sep-10,1865.27,1873.79,1864.43,1866.45,358909000
28-Sep-10,1859.04,1862.72,1852.52,1855.97,355903000
27-Sep-10,1856.42,1862.03,1851.97,1860.83,383129000
24-Sep-10,1830.22,1846.60,1825.80,1846.60,273657000
20-Sep-10,1821.52,1833.78,1818.60,1832.63,242234000
17-Sep-10,1823.64,1828.54,1812.05,1827.35,316493000
16-Sep-10,1822.35,1824.61,1811.85,1811.85,335567000
15-Sep-10,1817.30,1827.00,1813.09,1823.88,338146000
14-Sep-10,1824.78,1827.03,1810.78,1815.25,385847000
13-Sep-10,1812.03,1819.12,1807.59,1818.86,385407000
10-Sep-10,1792.75,1808.18,1791.95,1802.58,339152000
9-Sep-10,1786.83,1790.47,1775.07,1784.36,366002000
8-Sep-10,1780.48,1785.48,1770.78,1779.22,321035000
7-Sep-10,1792.07,1796.50,1786.37,1787.74,315148000
6-Sep-10,1791.76,1794.07,1784.49,1792.42,327047000
3-Sep-10,1780.80,1786.04,1774.95,1780.02,310300000
2-Sep-10,1783.22,1783.85,1767.67,1775.73,291044000
1-Sep-10,1751.96,1767.21,1748.30,1764.69,302391000
31-Aug-10,1746.85,1752.07,1736.23,1742.75,287979000
30-Aug-10,1749.02,1760.35,1746.21,1760.13,246483000
27-Aug-10,1724.00,1732.84,1719.20,1729.56,244664000
26-Aug-10,1744.08,1744.40,1729.76,1729.76,302187000
25-Aug-10,1745.77,1753.57,1734.79,1734.79,344919000
24-Aug-10,1757.10,1771.76,1749.11,1760.53,401000000
23-Aug-10,1777.67,1778.54,1766.77,1767.71,329840000
20-Aug-10,1769.02,1776.35,1765.58,1775.54,361151000
19-Aug-10,1763.60,1781.07,1762.98,1779.64,344491000
18-Aug-10,1763.84,1765.01,1753.68,1761.99,371124000
17-Aug-10,1737.36,1757.22,1734.51,1755.03,426381000
16-Aug-10,1735.36,1746.02,1716.86,1743.31,314193000
13-Aug-10,1731.15,1747.11,1725.24,1746.24,277940000
12-Aug-10,1731.34,1742.80,1721.75,1721.75,359500000
11-Aug-10,1775.34,1776.99,1754.18,1758.19,380018000
10-Aug-10,1792.12,1794.55,1779.57,1781.13,300680000
9-Aug-10,1779.38,1790.21,1776.72,1790.17,290440000
6-Aug-10,1782.47,1785.98,1769.46,1783.83,335895000
5-Aug-10,1796.63,1797.42,1773.49,1783.86,337498000
4-Aug-10,1795.23,1795.23,1774.48,1789.26,334369000
3-Aug-10,1796.00,1796.28,1784.57,1790.60,348647000
2-Aug-10,1771.38,1784.10,1767.60,1782.27,332571000
30-Jul-10,1768.24,1774.74,1754.58,1759.33,370550000
29-Jul-10,1770.44,1776.96,1767.96,1770.88,348207000
28-Jul-10,1773.69,1775.82,1764.54,1773.47,325415000
27-Jul-10,1775.47,1778.72,1765.42,1768.31,360953000
26-Jul-10,1760.10,1774.05,1758.99,1769.07,319881000
23-Jul-10,1756.38,1760.62,1745.04,1758.06,371643000
22-Jul-10,1744.70,1752.58,1732.49,1735.53,403544000
21-Jul-10,1752.69,1755.66,1740.11,1748.78,374656000
20-Jul-10,1727.38,1740.82,1724.60,1736.77,307546000
19-Jul-10,1719.14,1737.90,1717.97,1731.95,281781000
16-Jul-10,1751.20,1754.28,1736.66,1738.45,375905000
15-Jul-10,1754.71,1759.19,1748.98,1751.29,392395000
14-Jul-10,1754.43,1764.81,1754.12,1758.01,533591000
13-Jul-10,1737.92,1750.48,1732.85,1735.08,411521000
12-Jul-10,1731.73,1734.05,1724.60,1734.05,345127000
9-Jul-10,1708.72,1723.14,1697.61,1723.01,470955000
8-Jul-10,1699.17,1702.65,1692.93,1698.64,329751000
7-Jul-10,1685.77,1685.77,1668.61,1675.65,343823000
6-Jul-10,1664.87,1684.94,1650.30,1684.94,334048000
5-Jul-10,1675.43,1680.39,1664.22,1675.37,354947000
2-Jul-10,1688.95,1693.75,1667.38,1671.82,344512000
1-Jul-10,1687.00,1693.90,1664.54,1686.24,327216000
30-Jun-10,1678.54,1699.55,1675.47,1698.29,340690000
29-Jun-10,1735.31,1739.97,1703.47,1707.76,380279000
28-Jun-10,1734.53,1735.27,1726.25,1732.03,346507000
25-Jun-10,1721.53,1733.70,1719.08,1729.84,302689000
24-Jun-10,1724.85,1739.87,1721.72,1739.87,313038000
23-Jun-10,1722.52,1731.78,1721.41,1725.82,370819000
22-Jun-10,1727.96,1734.42,1723.96,1731.48,402689000
21-Jun-10,1728.37,1741.48,1723.77,1739.68,390583000
18-Jun-10,1710.40,1712.35,1701.92,1711.95,292889000
17-Jun-10,1707.29,1711.48,1701.28,1707.92,368499000
16-Jun-10,1707.98,1710.57,1694.92,1705.33,378945000
15-Jun-10,1687.85,1696.74,1684.52,1690.03,346430000
14-Jun-10,1683.29,1698.21,1681.95,1690.60,372130000
11-Jun-10,1674.61,1681.70,1662.75,1675.34,366912000
10-Jun-10,1651.92,1662.32,1643.71,1651.70,305753000
9-Jun-10,1653.12,1655.61,1638.38,1647.22,314496000
8-Jun-10,1635.01,1656.37,1630.43,1651.48,279797000
7-Jun-10,1628.06,1638.88,1618.57,1637.97,300208000
4-Jun-10,1660.99,1670.94,1658.52,1664.13,285313000
3-Jun-10,1643.74,1663.67,1641.77,1661.84,308018000
1-Jun-10,1634.55,1643.08,1623.40,1630.40,313361000
31-May-10,1625.08,1641.25,1621.09,1641.25,297791000
28-May-10,1630.14,1630.18,1606.76,1622.78,313573000
27-May-10,1565.59,1611.59,1565.40,1607.50,356444000
26-May-10,1575.29,1582.12,1549.65,1582.12,357684000
25-May-10,1585.17,1585.60,1532.68,1560.83,474335000
24-May-10,1589.83,1612.91,1585.62,1604.93,269914000
20-May-10,1624.17,1640.47,1591.93,1600.18,357614000
19-May-10,1621.32,1630.31,1601.54,1630.08,416970000
18-May-10,1662.31,1663.15,1629.35,1643.24,491785000
17-May-10,1668.57,1673.01,1644.71,1651.51,401475000
14-May-10,1685.75,1699.59,1677.44,1695.63,432253000
13-May-10,1683.76,1700.00,1682.91,1694.58,397960000
12-May-10,1678.79,1680.16,1657.67,1663.03,451180000
11-May-10,1692.40,1692.40,1661.71,1670.24,455053000
10-May-10,1661.61,1679.58,1654.41,1677.63,382520000
7-May-10,1632.45,1658.30,1625.83,1647.50,455489000
6-May-10,1679.79,1689.16,1674.11,1684.71,448144000
4-May-10,1730.57,1734.47,1714.17,1718.75,380685000
3-May-10,1735.68,1740.15,1709.81,1721.21,413618000
30-Apr-10,1742.32,1749.69,1739.81,1741.56,411357000
29-Apr-10,1738.77,1738.77,1720.67,1728.42,443750000
28-Apr-10,1716.17,1733.91,1714.53,1733.91,398710000
27-Apr-10,1748.84,1756.15,1742.27,1749.55,432140000
26-Apr-10,1745.98,1757.76,1745.80,1752.20,419676000
23-Apr-10,1747.92,1748.46,1732.88,1737.03,460343000
22-Apr-10,1737.29,1740.04,1727.61,1739.52,524710000
21-Apr-10,1730.37,1748.19,1729.77,1747.58,532755000
20-Apr-10,1715.83,1721.36,1710.18,1718.03,521615000
19-Apr-10,1708.39,1720.03,1700.69,1705.30,367193000
16-Apr-10,1742.24,1743.65,1723.28,1734.49,380744000
15-Apr-10,1745.52,1747.38,1729.59,1743.91,464288000
14-Apr-10,1720.42,1735.33,1720.42,1735.33,431054000
13-Apr-10,1714.96,1716.09,1699.58,1710.59,368225000
12-Apr-10,1730.37,1733.30,1707.92,1710.30,415229000
9-Apr-10,1735.00,1737.45,1710.11,1724.47,451770000
8-Apr-10,1722.13,1733.78,1719.51,1733.78,361783000
7-Apr-10,1725.31,1729.23,1722.19,1726.60,399267000
6-Apr-10,1732.98,1732.98,1719.14,1726.09,419574000
5-Apr-10,1728.27,1731.00,1711.16,1724.99,423248000
2-Apr-10,1723.29,1725.39,1715.56,1723.49,353324000
1-Apr-10,1695.30,1719.74,1695.30,1719.17,295875000
31-Mar-10,1702.58,1704.81,1689.92,1692.85,327244000
30-Mar-10,1705.51,1705.57,1693.83,1700.19,319722000
29-Mar-10,1681.99,1699.81,1681.44,1691.99,338926000
26-Mar-10,1683.96,1699.94,1680.91,1697.72,396750000
25-Mar-10,1680.42,1688.39,1677.05,1688.39,388317000
24-Mar-10,1693.56,1695.03,1678.07,1681.01,370070000
23-Mar-10,1685.07,1689.46,1677.91,1681.82,413438000
22-Mar-10,1678.51,1680.94,1664.88,1672.67,346536000
19-Mar-10,1682.52,1687.68,1677.62,1686.11,440300000
18-Mar-10,1679.21,1687.70,1675.10,1675.17,433612000
17-Mar-10,1663.30,1682.86,1659.64,1682.86,605256000
16-Mar-10,1654.52,1655.27,1642.86,1648.01,512106000
15-Mar-10,1663.86,1667.44,1643.51,1649.50,337625000
12-Mar-10,1666.59,1666.86,1653.03,1662.74,368687000
11-Mar-10,1670.82,1672.48,1656.48,1656.62,527077000
10-Mar-10,1662.00,1662.88,1653.69,1662.24,499727000
9-Mar-10,1657.94,1661.26,1653.98,1660.83,634374000
8-Mar-10,1653.54,1660.28,1649.67,1660.04,367328000
5-Mar-10,1624.80,1634.57,1624.74,1634.57,343852000
4-Mar-10,1625.35,1631.10,1612.47,1618.20,382598000
3-Mar-10,1615.25,1622.63,1611.35,1622.44,403092000
2-Mar-10,1612.43,1620.15,1608.97,1615.12,414637000
26-Feb-10,1593.73,1596.55,1580.70,1594.58,331106000
25-Feb-10,1620.25,1621.84,1582.22,1587.51,402736000
24-Feb-10,1616.55,1618.46,1606.24,1612.83,389972000
23-Feb-10,1626.75,1630.45,1616.04,1628.90,351601000
22-Feb-10,1617.16,1630.51,1617.16,1627.10,306731000
19-Feb-10,1611.09,1623.25,1592.92,1593.90,345317000
18-Feb-10,1630.89,1631.71,1618.81,1621.19,313664000
17-Feb-10,1619.04,1628.31,1618.27,1627.43,383250000
16-Feb-10,1589.97,1608.86,1586.87,1601.05,275008000
12-Feb-10,1595.95,1598.41,1577.89,1593.66,291823000
11-Feb-10,1574.95,1600.41,1574.77,1597.81,393057000
10-Feb-10,1578.83,1581.56,1565.79,1570.12,435672000
9-Feb-10,1550.80,1571.96,1549.11,1570.49,433305000
8-Feb-10,1565.24,1566.30,1548.78,1552.79,444931000
5-Feb-10,1567.59,1575.16,1560.99,1567.12,460102000
4-Feb-10,1615.48,1619.37,1607.87,1616.42,396388000
3-Feb-10,1614.16,1618.86,1602.55,1615.02,437339000
2-Feb-10,1618.60,1618.60,1591.24,1595.81,434116000
1-Feb-10,1603.87,1611.99,1590.80,1606.44,381732000
29-Jan-10,1621.00,1626.57,1595.39,1602.43,473356000
28-Jan-10,1632.58,1649.46,1619.26,1642.43,478791000
27-Jan-10,1641.88,1643.64,1620.55,1625.48,446127000
26-Jan-10,1670.47,1671.66,1626.98,1637.34,576331000
25-Jan-10,1662.77,1681.83,1660.58,1670.20,584195000
22-Jan-10,1696.21,1706.09,1665.60,1684.35,614237000
21-Jan-10,1700.53,1722.01,1695.18,1722.01,542570000
20-Jan-10,1723.01,1723.01,1708.58,1714.38,694874000
19-Jan-10,1719.41,1723.22,1706.73,1710.22,383079000
18-Jan-10,1696.14,1716.62,1688.89,1711.78,419934000
15-Jan-10,1694.65,1704.43,1686.12,1701.80,414856000
14-Jan-10,1680.68,1692.78,1677.46,1685.77,433117000
13-Jan-10,1683.51,1687.58,1671.11,1671.41,360836000
12-Jan-10,1695.83,1701.16,1683.29,1698.64,382863000
11-Jan-10,1700.79,1705.73,1694.12,1694.12,405115000
8-Jan-10,1694.06,1695.26,1668.84,1695.26,379138000
7-Jan-10,1702.92,1707.90,1683.45,1683.45,461562000
6-Jan-10,1697.88,1706.89,1696.10,1705.32,425407000
5-Jan-10,1701.62,1702.39,1686.45,1690.62,407629000
4-Jan-10,1681.71,1696.14,1681.71,1696.14,295646000
30-Dec-09,1670.19,1682.77,1661.11,1682.77,326034000
29-Dec-09,1674.96,1683.05,1662.07,1672.48,317298000
28-Dec-09,1695.19,1695.33,1679.56,1685.59,387992000
24-Dec-09,1663.66,1687.08,1662.31,1682.34,329668000
23-Dec-09,1661.44,1661.68,1654.87,1661.35,370585000
22-Dec-09,1656.18,1658.10,1647.21,1655.54,471013000
21-Dec-09,1646.32,1650.89,1637.23,1644.23,285097000
18-Dec-09,1639.25,1651.02,1632.09,1647.04,263433000
17-Dec-09,1663.65,1664.65,1647.66,1647.84,375800000
16-Dec-09,1666.16,1670.10,1652.10,1664.24,369163000
15-Dec-09,1659.77,1667.73,1657.85,1665.85,363925000
14-Dec-09,1662.74,1664.85,1644.75,1664.77,410675000
11-Dec-09,1650.57,1664.05,1641.54,1656.90,437683000
10-Dec-09,1635.58,1652.73,1612.71,1652.73,468864000
9-Dec-09,1615.65,1634.17,1609.81,1634.17,353412000
8-Dec-09,1630.78,1638.22,1622.31,1627.78,354276000
7-Dec-09,1633.30,1635.72,1625.44,1632.65,265702000
4-Dec-09,1609.07,1629.80,1608.39,1624.76,280343000
3-Dec-09,1597.31,1615.00,1594.50,1615.00,277323000
2-Dec-09,1582.62,1597.12,1579.99,1591.63,328083000
1-Dec-09,1550.35,1569.72,1541.09,1569.72,302517000
30-Nov-09,1547.65,1566.51,1547.65,1555.60,308192000
27-Nov-09,1574.56,1581.44,1519.40,1524.50,388090000
26-Nov-09,1606.73,1621.21,1599.51,1599.52,280587000
25-Nov-09,1608.83,1614.90,1599.08,1611.88,284270000
24-Nov-09,1626.93,1627.11,1601.14,1606.42,395113000
23-Nov-09,1623.80,1630.41,1611.73,1619.05,254088000
20-Nov-09,1613.28,1624.90,1612.32,1620.60,255151000
19-Nov-09,1608.94,1625.35,1608.58,1620.54,277486000
18-Nov-09,1595.88,1612.63,1594.86,1603.97,279006000
17-Nov-09,1599.79,1602.67,1585.97,1585.98,294736000
16-Nov-09,1577.63,1592.48,1566.83,1592.47,244417000
13-Nov-09,1581.60,1587.07,1561.93,1571.99,259141000
12-Nov-09,1598.55,1603.01,1572.72,1572.73,281038000
11-Nov-09,1590.44,1594.82,1574.78,1594.82,262915000
10-Nov-09,1595.33,1600.41,1580.03,1582.30,276512000
9-Nov-09,1577.92,1592.10,1573.36,1576.79,245632000
6-Nov-09,1577.64,1577.64,1565.48,1572.46,253848000
5-Nov-09,1568.67,1571.80,1551.94,1552.24,203567000
4-Nov-09,1556.02,1579.93,1550.73,1579.93,266731000
3-Nov-09,1562.10,1565.01,1549.10,1549.92,273877000
2-Nov-09,1543.24,1570.15,1543.24,1559.09,288543000
30-Oct-09,1605.12,1605.12,1580.69,1580.69,272068000
29-Oct-09,1584.52,1587.19,1564.41,1585.85,371703000
28-Oct-09,1648.80,1652.46,1604.01,1609.71,368831000
27-Oct-09,1646.76,1651.63,1637.15,1649.53,334192000
26-Oct-09,1634.33,1663.03,1633.92,1657.11,313332000
23-Oct-09,1643.62,1647.27,1633.11,1640.17,330172000
22-Oct-09,1638.01,1650.03,1623.96,1630.33,386002000
21-Oct-09,1649.81,1664.52,1645.56,1653.86,365342000
20-Oct-09,1663.95,1665.65,1649.27,1659.15,401146000
19-Oct-09,1633.34,1649.69,1614.85,1649.07,278196000
16-Oct-09,1656.07,1667.49,1638.49,1640.36,370210000
15-Oct-09,1661.69,1672.08,1653.33,1658.99,372684000
14-Oct-09,1642.10,1653.22,1637.78,1649.09,410158000
13-Oct-09,1634.49,1642.78,1614.46,1628.93,418254000
12-Oct-09,1660.19,1661.37,1631.59,1639.81,412572000
9-Oct-09,1622.12,1648.98,1614.61,1646.79,439625000
8-Oct-09,1607.86,1615.46,1591.15,1615.46,376366000
7-Oct-09,1619.07,1625.11,1598.00,1598.00,409927000
6-Oct-09,1620.31,1626.02,1590.47,1598.44,389825000
5-Oct-09,1622.10,1629.01,1603.71,1606.90,318643000
1-Oct-09,1680.46,1685.01,1629.55,1644.63,336775000
30-Sep-09,1688.60,1704.24,1665.90,1673.14,369459000
29-Sep-09,1695.94,1696.71,1680.69,1690.05,343337000
28-Sep-09,1678.57,1685.34,1668.97,1675.55,350988000
25-Sep-09,1686.41,1691.71,1662.52,1691.48,391167000
24-Sep-09,1706.19,1715.55,1680.96,1693.88,420663000
23-Sep-09,1723.03,1723.17,1705.98,1711.47,502581000
22-Sep-09,1701.96,1720.73,1701.57,1718.88,447552000
21-Sep-09,1700.56,1709.34,1691.92,1695.50,516834000
18-Sep-09,1695.17,1713.22,1691.64,1699.71,499340000
17-Sep-09,1700.19,1704.88,1682.04,1695.47,526690000
16-Sep-09,1660.43,1693.84,1660.43,1683.33,567191000
15-Sep-09,1646.29,1654.92,1640.87,1653.40,548197000
14-Sep-09,1653.17,1653.59,1628.96,1634.91,428268000
11-Sep-09,1644.31,1653.77,1639.83,1651.70,512628000
10-Sep-09,1615.71,1644.68,1613.76,1644.68,580098000
9-Sep-09,1622.25,1622.81,1602.69,1607.77,516610000
8-Sep-09,1616.48,1622.73,1610.91,1619.69,522355000
7-Sep-09,1618.79,1619.98,1601.04,1608.57,410377000
4-Sep-09,1623.07,1623.07,1597.20,1608.90,593825000
3-Sep-09,1614.53,1620.06,1605.96,1613.53,491547000
2-Sep-09,1598.66,1622.82,1592.48,1613.16,560416000
1-Sep-09,1592.29,1624.34,1583.11,1623.06,443445000
31-Aug-09,1607.61,1611.65,1580.28,1591.85,442821000
28-Aug-09,1612.93,1616.29,1599.68,1607.94,454576000
27-Aug-09,1608.83,1614.07,1590.98,1599.33,425514000
26-Aug-09,1607.70,1615.05,1602.40,1614.12,450309000
25-Aug-09,1603.03,1610.33,1596.00,1601.38,460173000
24-Aug-09,1604.31,1612.22,1602.34,1612.22,540196000
21-Aug-09,1582.61,1590.15,1564.45,1580.98,513140000
20-Aug-09,1559.99,1577.08,1544.50,1576.39,454188000
19-Aug-09,1555.03,1564.90,1545.93,1545.96,520724000
18-Aug-09,1534.22,1560.73,1530.65,1550.24,597370000
17-Aug-09,1588.73,1588.73,1541.74,1547.06,593837000
14-Aug-09,1582.21,1594.46,1579.17,1591.41,604446000
13-Aug-09,1578.95,1581.34,1564.64,1564.64,560280000
12-Aug-09,1571.74,1571.74,1552.51,1565.35,506963000
11-Aug-09,1572.33,1580.44,1570.51,1579.21,571131000
10-Aug-09,1585.35,1588.15,1573.22,1576.11,489758000
7-Aug-09,1563.13,1576.80,1559.18,1576.00,476454000
6-Aug-09,1555.64,1572.17,1546.50,1565.04,490956000
5-Aug-09,1571.71,1575.03,1557.79,1559.47,492850000
4-Aug-09,1576.95,1586.12,1558.47,1566.37,588371000
3-Aug-09,1561.94,1570.01,1554.77,1564.98,489082000
31-Jul-09,1543.05,1559.07,1536.86,1557.29,465617000
30-Jul-09,1524.56,1535.36,1511.13,1534.74,430333000
29-Jul-09,1524.08,1529.80,1516.03,1524.32,485145000
28-Jul-09,1521.49,1528.55,1518.50,1526.03,429650000
27-Jul-09,1510.75,1529.26,1505.85,1524.05,503200000
24-Jul-09,1508.32,1510.82,1496.89,1502.59,531090000
23-Jul-09,1495.39,1504.70,1484.83,1496.49,641581000
22-Jul-09,1492.37,1496.49,1485.04,1494.04,505954000
21-Jul-09,1489.45,1496.87,1480.64,1488.99,513086000
20-Jul-09,1447.85,1480.49,1447.11,1478.51,503935000
17-Jul-09,1443.49,1445.60,1432.80,1440.10,402807000
16-Jul-09,1438.02,1442.10,1426.51,1432.22,422376000
15-Jul-09,1402.76,1422.41,1402.28,1420.86,396396000
14-Jul-09,1400.53,1402.00,1377.60,1385.56,425361000
13-Jul-09,1426.31,1426.31,1378.12,1378.12,444111000
10-Jul-09,1435.52,1436.50,1415.99,1428.62,454719000
9-Jul-09,1428.74,1443.81,1426.41,1430.89,434387000
8-Jul-09,1424.92,1431.02,1412.68,1431.02,433376000
7-Jul-09,1434.47,1439.57,1426.95,1434.20,450993000
6-Jul-09,1419.17,1434.31,1416.20,1428.94,379954000
3-Jul-09,1389.93,1420.04,1389.39,1420.04,397389000
2-Jul-09,1419.15,1419.15,1403.18,1411.48,462973000
1-Jul-09,1386.33,1414.79,1381.09,1411.66,503631000
30-Jun-09,1402.30,1409.10,1385.76,1390.07,469822000
29-Jun-09,1399.64,1408.94,1386.03,1388.45,422596000
26-Jun-09,1401.57,1404.01,1388.38,1394.53,423778000
25-Jun-09,1366.78,1402.35,1366.78,1392.73,446367000
24-Jun-09,1366.01,1370.00,1350.31,1363.79,430907000
23-Jun-09,1369.87,1374.44,1354.98,1360.54,497743000
22-Jun-09,1381.85,1399.92,1379.75,1399.71,400402000
19-Jun-09,1386.52,1388.75,1369.76,1383.34,468025000
18-Jun-09,1390.22,1396.75,1371.38,1375.76,496913000
17-Jun-09,1391.97,1397.21,1384.13,1391.17,453702000
16-Jun-09,1394.70,1410.01,1389.33,1399.15,472602000
15-Jun-09,1427.75,1427.75,1401.19,1412.42,432792000
12-Jun-09,1428.87,1436.23,1416.50,1428.59,506644000
11-Jun-09,1411.92,1435.28,1407.50,1419.39,483720000
10-Jun-09,1379.61,1414.88,1376.46,1414.88,497178000
9-Jun-09,1406.66,1410.00,1371.52,1371.84,477660000
8-Jun-09,1394.23,1411.27,1387.41,1393.30,513520000
5-Jun-09,1392.63,1394.71,1373.24,1394.71,509057000
4-Jun-09,1410.24,1411.11,1375.94,1378.14,579344000
3-Jun-09,1423.80,1427.05,1402.76,1414.89,728122000
2-Jun-09,1437.15,1437.76,1411.62,1412.85,692212000
1-Jun-09,1394.92,1415.10,1384.45,1415.10,552562000
29-May-09,1393.25,1398.44,1380.68,1395.89,540485000
28-May-09,1355.89,1392.17,1345.10,1392.17,633956000
27-May-09,1394.74,1396.77,1360.30,1362.02,776681000
26-May-09,1407.58,1409.29,1361.58,1372.04,655665000
25-May-09,1393.99,1414.14,1315.21,1400.90,823952000
22-May-09,1406.27,1431.32,1402.80,1403.75,675426000
21-May-09,1431.03,1433.07,1412.73,1421.65,867107000
20-May-09,1427.98,1436.92,1424.60,1435.70,698221000
19-May-09,1416.95,1428.21,1411.89,1428.21,767493000
18-May-09,1385.71,1387.20,1366.58,1386.68,552155000
15-May-09,1395.15,1399.84,1385.83,1391.73,702587000
14-May-09,1395.60,1400.38,1380.91,1380.95,700678000
13-May-09,1409.59,1414.63,1400.35,1414.52,713757000
12-May-09,1406.44,1411.21,1395.91,1403.51,770481000
11-May-09,1416.42,1420.31,1405.42,1415.16,681347000
8-May-09,1400.47,1412.14,1390.83,1412.13,731951000
7-May-09,1414.55,1415.48,1389.82,1401.08,769663000
6-May-09,1399.82,1408.57,1385.35,1393.45,738454000
4-May-09,1386.02,1397.92,1381.12,1397.92,748800000
30-Apr-09,1353.67,1377.82,1350.46,1369.36,811187000
29-Apr-09,1310.62,1338.43,1299.98,1338.42,598743000
28-Apr-09,1344.77,1353.80,1298.86,1300.24,756892000
27-Apr-09,1358.20,1366.66,1334.02,1339.83,544569000
24-Apr-09,1371.81,1375.80,1343.55,1354.10,679976000
23-Apr-09,1367.30,1371.95,1353.16,1368.80,745631000
22-Apr-09,1347.79,1360.41,1336.41,1356.02,728669000
21-Apr-09,1307.95,1338.48,1303.22,1336.81,636476000
20-Apr-09,1331.76,1338.90,1311.73,1336.39,562162000
17-Apr-09,1354.93,1360.90,1316.11,1329.00,789970000
16-Apr-09,1356.88,1371.28,1334.65,1336.72,743493000
15-Apr-09,1321.60,1341.32,1305.16,1333.09,806896000
14-Apr-09,1353.25,1356.31,1323.64,1342.63,932094000
13-Apr-09,1341.74,1353.27,1328.99,1338.26,815034000
10-Apr-09,1340.87,1355.69,1319.52,1336.04,918350000
9-Apr-09,1274.03,1317.29,1272.02,1316.35,932076000
8-Apr-09,1284.98,1287.59,1260.73,1262.07,750807000
7-Apr-09,1296.32,1304.28,1282.41,1300.10,686333000
6-Apr-09,1292.42,1315.30,1292.42,1297.85,724904000
3-Apr-09,1288.56,1292.60,1274.45,1283.75,617725000
2-Apr-09,1254.38,1278.56,1249.94,1276.97,730138000
1-Apr-09,1214.06,1238.04,1201.71,1233.36,585473000
31-Mar-09,1205.98,1228.21,1203.16,1206.26,502320000
30-Mar-09,1239.80,1244.78,1196.32,1197.46,524792000
27-Mar-09,1248.70,1256.70,1233.95,1237.51,701508000
26-Mar-09,1226.51,1243.97,1216.49,1243.80,586546000
25-Mar-09,1216.29,1229.02,1211.20,1229.02,494379000
24-Mar-09,1225.94,1225.94,1205.08,1221.70,512208000
23-Mar-09,1179.60,1201.23,1179.13,1199.50,461184000
20-Mar-09,1165.03,1180.38,1163.59,1170.94,374533000
19-Mar-09,1180.39,1186.91,1158.19,1161.81,532377000
18-Mar-09,1176.86,1176.86,1157.11,1169.95,519929000
17-Mar-09,1140.32,1166.60,1132.75,1163.88,726612000
